Unnamed: 0,ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,User,EDUCATION_TYPE
8211,5050790,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,51,28,5.0,0,180000.0,State servant,5050790,Secondary / secondary special
8212,5050791,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,38,28,5.0,0,180000.0,State servant,5050791,Secondary / secondary special
8213,5050793,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,9,58,18.0,0,315000.0,State servant,5050793,Higher education
8214,5050794,F,Y,N,1,Civil marriage,House / apartment,1,0,0,0,3.0,6,35,2.0,0,135000.0,Working,5050794,Higher education
8215,5050795,F,Y,N,1,Civil marriage,House / apartment,1,0,0,0,3.0,20,35,2.0,0,135000.0,Working,5050795,Higher education
8216,5050796,F,Y,N,1,Civil marriage,House / apartment,1,0,0,0,3.0,21,35,2.0,0,135000.0,Working,5050796,Higher education
8217,5050797,F,Y,N,1,Civil marriage,House / apartment,1,0,0,0,3.0,20,35,2.0,0,135000.0,Working,5050797,Higher education
8218,5050813,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,42,7.0,0,157500.0,Commercial associate,5050813,Secondary / secondary special
8219,5050815,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,42,7.0,0,157500.0,Commercial associate,5050815,Secondary / secondary special
8220,5050819,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,38,42,7.0,0,157500.0,Commercial associate,5050819,Secondary / secondary special
8221,5050824,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,11,31,4.0,0,90000.0,Working,5050824,Secondary / secondary special
8222,5050825,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,18,31,4.0,0,90000.0,Working,5050825,Secondary / secondary special
8223,5050826,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,6,31,4.0,0,90000.0,Working,5050826,Secondary / secondary special
8224,5050829,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,50,49,30.0,0,103500.0,Working,5050829,Secondary / secondary special
8225,5050833,F,N,N,0,Married,House / apartment,1,1,0,0,2.0,37,49,30.0,0,103500.0,Working,5050833,Secondary / secondary special
8226,5050837,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,14,62,1.0,0,90000.0,Commercial associate,5050837,Secondary / secondary special
8227,5050838,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,37,62,1.0,0,90000.0,Commercial associate,5050838,Secondary / secondary special
8228,5050839,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,14,62,1.0,0,90000.0,Commercial associate,5050839,Secondary / secondary special
8229,5050840,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,37,62,1.0,0,90000.0,Commercial associate,5050840,Secondary / secondary special
8230,5050841,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,38,41,8.0,0,157500.0,Working,5050841,Secondary / secondary special
8231,5050842,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,44,41,8.0,0,157500.0,Working,5050842,Secondary / secondary special
8232,5050843,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,33,41,8.0,0,157500.0,Working,5050843,Secondary / secondary special
8233,5050844,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,44,41,8.0,0,157500.0,Working,5050844,Secondary / secondary special
8234,5050846,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,20,41,8.0,0,157500.0,Working,5050846,Secondary / secondary special
8235,5050847,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,1,41,8.0,0,157500.0,Working,5050847,Secondary / secondary special
8236,5050848,F,N,N,0,Separated,House / apartment,1,1,1,1,1.0,58,42,13.0,0,90000.0,Working,5050848,Secondary / secondary special
8237,5050852,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,31,26,4.0,0,180000.0,Commercial associate,5050852,Higher education
8238,5050853,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,32,26,4.0,0,180000.0,Commercial associate,5050853,Higher education
8239,5050854,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,43,26,4.0,0,180000.0,Commercial associate,5050854,Higher education
8240,5050855,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,45,26,4.0,0,180000.0,Commercial associate,5050855,Higher education
8241,5050856,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,39,26,4.0,0,180000.0,Commercial associate,5050856,Higher education
8242,5050857,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,3,26,4.0,0,180000.0,Commercial associate,5050857,Higher education
8243,5050876,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,20,36,6.0,0,270000.0,Working,5050876,Secondary / secondary special
8244,5050877,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,12,36,6.0,0,270000.0,Working,5050877,Secondary / secondary special
8245,5050878,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,12,36,6.0,0,270000.0,Working,5050878,Secondary / secondary special
8246,5050899,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,41,41,22.0,0,270000.0,Commercial associate,5050899,Higher education
8247,5050900,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,9,41,22.0,0,270000.0,Commercial associate,5050900,Higher education
8248,5050901,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,3,41,22.0,0,270000.0,Commercial associate,5050901,Higher education
8249,5050902,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,59,41,22.0,0,270000.0,Commercial associate,5050902,Higher education
8250,5050904,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,28,41,22.0,0,270000.0,Commercial associate,5050904,Higher education
8251,5050905,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,13,41,22.0,0,270000.0,Commercial associate,5050905,Higher education
8252,5050911,F,Y,N,1,Married,House / apartment,1,0,1,0,3.0,16,38,2.0,0,180000.0,Commercial associate,5050911,Higher education
8253,5050912,F,Y,N,1,Married,House / apartment,1,0,1,0,3.0,12,38,2.0,0,180000.0,Commercial associate,5050912,Higher education
8254,5050913,F,Y,N,2,Married,House / apartment,1,0,0,0,4.0,27,27,4.0,0,126000.0,Working,5050913,Higher education
8255,5050914,F,Y,N,2,Married,House / apartment,1,0,0,0,4.0,37,27,4.0,0,126000.0,Working,5050914,Higher education
8256,5050915,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,7,44,16.0,0,112500.0,Working,5050915,Secondary / secondary special
8257,5050916,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,1,44,16.0,0,112500.0,Working,5050916,Secondary / secondary special
8258,5050918,F,N,N,0,Married,With parents,1,0,0,0,2.0,1,23,4.0,0,130500.0,Working,5050918,Secondary / secondary special
8259,5050919,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,25,40,9.0,0,180000.0,Working,5050919,Secondary / secondary special
8260,5050920,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,14,40,9.0,0,180000.0,Working,5050920,Secondary / secondary special
8261,5050921,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,43,40,9.0,0,180000.0,Working,5050921,Secondary / secondary special
8262,5050922,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,52,40,9.0,0,180000.0,Working,5050922,Secondary / secondary special
8263,5050923,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,38,40,9.0,0,180000.0,Working,5050923,Secondary / secondary special
8264,5050924,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,24,40,9.0,0,180000.0,Working,5050924,Secondary / secondary special
8265,5050925,F,Y,N,1,Married,House / apartment,1,0,0,0,3.0,12,40,9.0,0,180000.0,Working,5050925,Secondary / secondary special
8266,5050940,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,45,46,11.0,0,170302.5,Commercial associate,5050940,Higher education
8267,5050941,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,43,46,11.0,0,170302.5,Commercial associate,5050941,Higher education
8268,5050942,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,2,46,11.0,0,170302.5,Commercial associate,5050942,Higher education
8269,5050944,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,6,34,11.0,0,135000.0,Commercial associate,5050944,Higher education
8270,5050947,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,43,34,11.0,0,135000.0,Commercial associate,5050947,Higher education
8271,5050948,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,43,34,11.0,0,135000.0,Commercial associate,5050948,Higher education
8272,5050949,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,43,34,11.0,0,135000.0,Commercial associate,5050949,Higher education
8273,5050950,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,25,34,11.0,0,135000.0,Commercial associate,5050950,Higher education
8274,5050951,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,19,34,11.0,0,135000.0,Commercial associate,5050951,Higher education
8275,5050952,F,N,N,0,Married,House / apartment,1,1,1,1,2.0,11,34,11.0,0,135000.0,Commercial associate,5050952,Higher education
8276,5050957,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,16,28,1.0,0,180000.0,Commercial associate,5050957,Higher education
8277,5050959,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,3,53,4.0,0,135000.0,Working,5050959,Secondary / secondary special
8278,5050962,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,42,59,15.0,0,157500.0,Working,5050962,Secondary / secondary special
8279,5050963,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,40,59,15.0,0,157500.0,Working,5050963,Secondary / secondary special
8280,5050965,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,24,59,15.0,0,157500.0,Working,5050965,Secondary / secondary special
8281,5050966,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,12,59,15.0,0,157500.0,Working,5050966,Secondary / secondary special
8282,5050967,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,12,59,15.0,0,157500.0,Working,5050967,Secondary / secondary special
8283,5050968,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,42,59,15.0,0,157500.0,Working,5050968,Secondary / secondary special
8284,5050969,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,2,44,21.0,0,112500.0,State servant,5050969,Secondary / secondary special
8285,5050972,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,26,44,21.0,0,112500.0,State servant,5050972,Secondary / secondary special
8286,5050973,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,26,44,21.0,0,112500.0,State servant,5050973,Secondary / secondary special
8287,5050974,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,19,44,21.0,0,112500.0,State servant,5050974,Secondary / secondary special
8288,5050975,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,12,44,21.0,0,112500.0,State servant,5050975,Secondary / secondary special
8289,5050976,F,N,N,1,Single / not married,House / apartment,1,0,0,0,2.0,1,44,21.0,0,112500.0,State servant,5050976,Secondary / secondary special
8290,5050979,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,49,60,38.0,0,54000.0,Working,5050979,Secondary / secondary special
8291,5050980,F,Y,N,1,Single / not married,House / apartment,1,0,0,0,2.0,24,41,18.0,0,247500.0,Commercial associate,5050980,Secondary / secondary special
8292,5050981,F,Y,N,1,Single / not married,House / apartment,1,0,0,0,2.0,21,41,18.0,0,247500.0,Commercial associate,5050981,Secondary / secondary special
8293,5050982,F,Y,N,1,Single / not married,House / apartment,1,0,0,0,2.0,5,41,18.0,0,247500.0,Commercial associate,5050982,Secondary / secondary special
8294,5050983,F,Y,N,1,Single / not married,House / apartment,1,0,0,0,2.0,1,41,18.0,0,247500.0,Commercial associate,5050983,Secondary / secondary special
8295,5050985,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,35,30,3.0,0,265581.0,State servant,5050985,Higher education
8296,5051004,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,39,29,4.0,0,306000.0,Commercial associate,5051004,Higher education
8297,5051005,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,29,4.0,0,306000.0,Commercial associate,5051005,Higher education
8298,5051006,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,5,29,4.0,0,306000.0,Commercial associate,5051006,Higher education
8299,5051007,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,19,29,4.0,0,306000.0,Commercial associate,5051007,Higher education
8300,5051008,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,6,29,9.0,0,225000.0,Commercial associate,5051008,Secondary / secondary special
8301,5051009,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,8,29,9.0,0,225000.0,Commercial associate,5051009,Secondary / secondary special
8302,5051010,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,15,29,9.0,0,225000.0,Commercial associate,5051010,Secondary / secondary special
8303,5051011,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,15,29,9.0,0,225000.0,Commercial associate,5051011,Secondary / secondary special
8304,5051012,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,36,29,9.0,0,225000.0,Commercial associate,5051012,Secondary / secondary special
8305,5051013,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,29,29,9.0,0,225000.0,Commercial associate,5051013,Secondary / secondary special
8306,5051014,F,N,N,1,Married,House / apartment,1,1,1,1,3.0,24,29,9.0,0,225000.0,Commercial associate,5051014,Secondary / secondary special
8307,5051015,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,17,42,1.0,0,270000.0,Commercial associate,5051015,Secondary / secondary special
8308,5051017,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,17,42,1.0,0,270000.0,Commercial associate,5051017,Secondary / secondary special
8309,5051018,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,17,42,1.0,0,270000.0,Commercial associate,5051018,Secondary / secondary special
8310,5051019,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,12,42,1.0,0,270000.0,Commercial associate,5051019,Secondary / secondary special
8311,5051020,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,12,42,1.0,0,270000.0,Commercial associate,5051020,Secondary / secondary special
8312,5051024,M,N,N,2,Married,House / apartment,1,0,0,0,4.0,34,30,1.0,0,382500.0,Commercial associate,5051024,Secondary / secondary special
8313,5051025,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,51,47,5.0,0,540000.0,Commercial associate,5051025,Higher education
8314,5051026,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,44,47,5.0,0,540000.0,Commercial associate,5051026,Higher education
8315,5051027,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,35,47,5.0,0,540000.0,Commercial associate,5051027,Higher education
8316,5051028,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,30,47,5.0,0,540000.0,Commercial associate,5051028,Higher education
8317,5051029,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,34,47,5.0,0,540000.0,Commercial associate,5051029,Higher education
8318,5051030,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,24,47,5.0,0,540000.0,Commercial associate,5051030,Higher education
8319,5051031,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,14,47,5.0,0,540000.0,Commercial associate,5051031,Higher education
8320,5051032,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,32,47,5.0,0,540000.0,Commercial associate,5051032,Higher education
8321,5051040,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,42,61,6.0,0,67500.0,Working,5051040,Secondary / secondary special
8322,5051041,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,12,61,6.0,0,67500.0,Working,5051041,Secondary / secondary special
8323,5051044,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,34,61,6.0,0,67500.0,Working,5051044,Secondary / secondary special
8324,5051045,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,31,61,6.0,0,67500.0,Working,5051045,Secondary / secondary special
8325,5051046,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,16,61,6.0,0,67500.0,Working,5051046,Secondary / secondary special
8326,5051047,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,14,61,6.0,0,67500.0,Working,5051047,Secondary / secondary special
8327,5051048,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,13,61,6.0,0,67500.0,Working,5051048,Secondary / secondary special
8328,5051049,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,11,61,6.0,0,67500.0,Working,5051049,Secondary / secondary special
8329,5051050,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,9,61,6.0,0,67500.0,Working,5051050,Secondary / secondary special
8330,5051051,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,9,61,6.0,0,67500.0,Working,5051051,Secondary / secondary special
8331,5051052,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,0,61,6.0,0,67500.0,Working,5051052,Secondary / secondary special
8332,5051073,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,13,47,3.0,0,270000.0,Commercial associate,5051073,Secondary / secondary special
8333,5051074,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,11,47,3.0,0,270000.0,Commercial associate,5051074,Secondary / secondary special
8334,5051075,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,14,47,3.0,0,270000.0,Commercial associate,5051075,Secondary / secondary special
8335,5051076,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,31,47,3.0,0,270000.0,Commercial associate,5051076,Secondary / secondary special
8336,5051077,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,19,47,3.0,0,270000.0,Commercial associate,5051077,Secondary / secondary special
8337,5051078,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,14,47,3.0,0,270000.0,Commercial associate,5051078,Secondary / secondary special
8338,5051079,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,11,47,3.0,0,270000.0,Commercial associate,5051079,Secondary / secondary special
8339,5051080,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,12,47,3.0,0,270000.0,Commercial associate,5051080,Secondary / secondary special
8340,5051081,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,13,47,3.0,0,270000.0,Commercial associate,5051081,Secondary / secondary special
8341,5051082,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,10,47,3.0,0,270000.0,Commercial associate,5051082,Secondary / secondary special
8342,5051083,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,1,47,3.0,0,270000.0,Commercial associate,5051083,Secondary / secondary special
8343,5051084,F,N,N,0,Separated,Municipal apartment,1,1,1,0,1.0,15,47,3.0,0,270000.0,Commercial associate,5051084,Secondary / secondary special
8344,5051087,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,59,33,1.0,1,315000.0,Working,5051087,Secondary / secondary special
8345,5051088,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,6,33,1.0,0,315000.0,Working,5051088,Secondary / secondary special
8346,5051089,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,24,32,8.0,0,247500.0,State servant,5051089,Higher education
8347,5051090,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,17,32,8.0,0,247500.0,State servant,5051090,Higher education
8348,5051094,M,Y,N,0,Married,House / apartment,1,1,0,0,2.0,35,31,6.0,0,360000.0,Commercial associate,5051094,Incomplete higher
8349,5051095,M,Y,N,0,Married,House / apartment,1,1,0,0,2.0,33,31,6.0,0,360000.0,Commercial associate,5051095,Incomplete higher
8350,5051098,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,18,29,6.0,0,112500.0,Working,5051098,Incomplete higher
8351,5051099,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,20,29,6.0,0,112500.0,Working,5051099,Incomplete higher
8352,5051120,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,47,35,14.0,0,202500.0,State servant,5051120,Higher education
8353,5051121,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,15,35,14.0,0,202500.0,State servant,5051121,Higher education
8354,5051122,M,N,N,0,Married,House / apartment,1,0,0,0,2.0,17,35,14.0,0,202500.0,State servant,5051122,Higher education
